Age,Attrition,BusinessTravel,Department,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,Modeofwork,Jobmode
35,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,3,Married,6883,2,No,16,3,OFFICE,Contract
30,No,Travel_Rarely,Sales,Male,2,3,Sales Executive,1,Divorced,7140,2,No,11,3,OFFICE,FullTime
30,No,Travel_Rarely,Research & Development,Male,4,2,Healthcare Representative,3,Married,5294,3,No,16,3,OFFICE,Part Time
32,No,Non-Travel,Research & Development,Male,3,1,Research Scientist,2,Single,2718,2,No,14,3,WFH,FullTime
35,No,Non-Travel,Research & Development,Male,3,2,Manufacturing Director,4,Divorced,5762,2,No,14,3,WFH,Part Time
34,Yes,Travel_Frequently,Research & Development,Male,3,2,Laboratory Technician,1,Married,5346,4,No,17,3,WFH,Contract
30,No,Travel_Rarely,Research & Development,Female,3,3,Manufacturing Director,3,Single,9667,9,No,14,3,WFH,Part Time
40,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,1,Divorced,4448,2,No,12,3,WFH,Contract
54,No,Travel_Rarely,Research & Development,Female,3,2,Research Scientist,4,Married,6854,4,No,15,3,WFH,Part Time
43,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,4,Married,5675,1,No,20,4,OFFICE,Contract
29,No,Travel_Rarely,Research & Development,Male,1,2,Healthcare Representative,3,Divorced,6384,8,No,17,3,WFH,Contract
27,No,Travel_Frequently,Research & Development,Female,2,1,Research Scientist,1,Married,4774,0,No,19,3,WFH,Part Time
26,No,Travel_Frequently,Research & Development,Male,4,1,Laboratory Technician,4,Married,2544,0,No,18,3,WFH,FullTime
28,No,Travel_Frequently,Sales,Male,2,2,Sales Executive,4,Married,6834,1,Yes,12,3,WFH,Part Time
26,No,Travel_Rarely,Research & Development,Male,3,1,Laboratory Technician,1,Single,2867,0,No,13,3,OFFICE,FullTime
27,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,4105,1,No,14,3,OFFICE,FullTime
39,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,4,Single,4108,7,No,13,3,OFFICE,Contract
39,No,Travel_Rarely,Research & Development,Male,2,3,Healthcare Representative,1,Married,9991,4,No,15,3,OFFICE,FullTime
33,No,Travel_Frequently,Research & Development,Female,3,1,Research Scientist,3,Married,2909,1,Yes,11,3,WFH,Contract
50,No,Travel_Frequently,Research & Development,Female,3,5,Research Director,2,Married,18172,3,Yes,19,3,WFH,FullTime
26,No,Travel_Rarely,Human Resources,Female,3,1,Human Resources,3,Married,2942,1,No,23,4,OFFICE,Part Time
32,No,Travel_Frequently,Sales,Male,1,2,Sales Executive,4,Divorced,4668,0,No,17,3,OFFICE,FullTime
38,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,4,Single,8686,4,No,22,4,WFH,Contract
36,No,Travel_Frequently,Research & Development,Male,3,1,Laboratory Technician,2,Single,2088,4,No,12,3,WFH,FullTime
33,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,2,Married,2756,1,No,13,3,OFFICE,Contract
37,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,1,Married,3564,1,Yes,12,3,OFFICE,FullTime
36,No,Travel_Frequently,Research & Development,Female,3,1,Laboratory Technician,4,Single,2153,1,No,13,3,OFFICE,Part Time
38,No,Non-Travel,Sales,Male,2,2,Sales Executive,4,Married,5249,3,No,18,3,WFH,Part Time
38,No,Travel_Rarely,Sales,Female,4,2,Sales Executive,1,Divorced,5605,1,Yes,24,4,WFH,Contract
36,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,2,Single,4485,4,No,12,3,WFH,FullTime
26,Yes,Travel_Rarely,Sales,Male,2,2,Sales Executive,4,Single,5828,1,Yes,12,3,WFH,Part Time
28,No,Travel_Rarely,Research & Development,Male,4,2,Healthcare Representative,1,Single,5661,0,No,19,3,OFFICE,Part Time
31,No,Travel_Rarely,Sales,Male,4,2,Sales Executive,4,Married,6929,4,No,11,3,WFH,FullTime
43,No,Travel_Frequently,Research & Development,Female,3,1,Laboratory Technician,4,Single,2455,0,No,19,3,WFH,Part Time
52,Yes,Travel_Rarely,Research & Development,Male,2,2,Research Scientist,2,Married,4941,2,No,15,3,OFFICE,Contract
27,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,2,Married,6214,1,No,18,3,OFFICE,Part Time
32,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,2,Married,2370,1,No,13,3,OFFICE,Part Time
26,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,3,Married,5296,1,No,17,3,WFH,Contract
41,Yes,Travel_Frequently,Sales,Male,3,2,Sales Executive,2,Single,9355,1,No,18,3,WFH,Part Time
35,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,3,Married,7632,4,Yes,12,3,WFH,Part Time
39,No,Travel_Frequently,Research & Development,Female,3,1,Laboratory Technician,3,Married,3755,1,No,11,3,OFFICE,FullTime
45,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,2,Married,4805,0,No,19,3,WFH,FullTime
41,No,Non-Travel,Research & Development,Female,2,2,Healthcare Representative,3,Single,6811,2,Yes,17,3,OFFICE,FullTime
43,No,Travel_Frequently,Research & Development,Male,3,2,Laboratory Technician,3,Divorced,5679,3,Yes,13,3,WFH,Part Time
34,No,Travel_Rarely,Sales,Female,3,1,Sales Representative,3,Divorced,2579,1,Yes,18,3,WFH,Part Time
34,No,Travel_Rarely,Research & Development,Female,2,3,Healthcare Representative,2,Single,8621,1,No,14,3,WFH,Contract
36,No,Non-Travel,Research & Development,Female,4,3,Research Director,1,Married,11713,9,No,14,3,OFFICE,Contract
30,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Divorced,5304,7,No,23,4,OFFICE,Contract
39,No,Travel_Rarely,Human Resources,Female,4,2,Human Resources,2,Married,6389,9,No,15,3,WFH,Contract
45,No,Travel_Rarely,Sales,Male,1,2,Sales Representative,3,Single,6632,0,No,13,3,WFH,FullTime
29,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,3,Married,4335,4,No,12,3,WFH,Part Time
40,No,Travel_Frequently,Research & Development,Female,4,2,Healthcare Representative,2,Married,4244,1,No,24,4,WFH,Part Time
35,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,3,Single,10221,3,No,21,4,WFH,Part Time
28,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,2,Married,4779,1,Yes,20,4,OFFICE,Contract
26,Yes,Travel_Frequently,Research & Development,Female,2,1,Research Scientist,3,Married,2366,1,Yes,14,3,OFFICE,Part Time
44,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,1,Married,2559,1,Yes,13,3,WFH,Part Time
32,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,1,Married,6725,1,No,12,3,WFH,FullTime
30,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,3,Divorced,7264,5,No,11,3,WFH,Part Time
39,No,Travel_Rarely,Sales,Male,4,3,Sales Executive,3,Single,7880,0,No,18,3,OFFICE,FullTime
46,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,3,Divorced,10845,6,No,13,3,WFH,Contract
30,No,Travel_Rarely,Research & Development,Female,4,3,Research Director,1,Married,11416,0,Yes,12,3,WFH,Part Time
26,No,Travel_Rarely,Research & Development,Male,4,2,Manufacturing Director,4,Married,5472,1,No,12,3,WFH,FullTime
55,No,Travel_Frequently,Research & Development,Male,3,2,Healthcare Representative,2,Married,6385,3,Yes,14,3,WFH,FullTime
32,No,Non-Travel,Research & Development,Female,3,1,Laboratory Technician,3,Single,4025,9,No,12,3,WFH,FullTime
50,No,Travel_Rarely,Research & Development,Male,3,5,Research Director,3,Married,19237,2,Yes,11,3,OFFICE,FullTime
28,No,Travel_Rarely,Research & Development,Female,3,2,Research Scientist,3,Single,3660,3,No,13,3,WFH,Part Time
35,Yes,Travel_Rarely,Sales,Male,3,3,Sales Executive,1,Single,9582,0,Yes,22,4,WFH,Contract
52,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,2,Single,10445,7,No,19,3,OFFICE,FullTime
38,No,Travel_Rarely,Sales,Male,2,3,Sales Executive,3,Divorced,8740,0,Yes,14,3,WFH,Part Time
43,No,Travel_Frequently,Research & Development,Female,3,3,Manufacturing Director,1,Married,10820,8,No,11,3,OFFICE,FullTime
35,No,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,3,Married,2258,6,No,12,3,WFH,Contract
26,No,Travel_Rarely,Research & Development,Male,4,1,Laboratory Technician,4,Married,4420,1,No,22,4,OFFICE,Contract
32,No,Travel_Frequently,Research & Development,Female,3,2,Research Scientist,3,Single,4998,4,Yes,14,3,OFFICE,Contract
43,No,Travel_Rarely,Research & Development,Male,1,5,Research Director,4,Married,19740,3,No,14,3,OFFICE,Part Time
26,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Single,2875,1,Yes,20,4,WFH,Contract
30,No,Non-Travel,Research & Development,Female,3,2,Manufacturing Director,3,Single,4695,7,Yes,18,3,OFFICE,FullTime
52,Yes,Travel_Rarely,Sales,Male,3,3,Sales Executive,2,Single,8446,9,Yes,19,3,OFFICE,FullTime
39,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,3,Single,4534,0,No,11,3,OFFICE,Contract
34,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,3,Married,5429,4,No,13,3,OFFICE,FullTime
27,Yes,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,3,Single,2394,1,Yes,13,3,WFH,Contract
29,Yes,Travel_Frequently,Research & Development,Female,3,3,Healthcare Representative,4,Single,7553,0,Yes,12,3,WFH,FullTime
40,No,Non-Travel,Research & Development,Male,3,2,Laboratory Technician,3,Divorced,3975,3,No,11,3,OFFICE,FullTime
49,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,2,Divorced,10466,3,No,14,3,OFFICE,Contract
28,No,Travel_Rarely,Research & Development,Male,1,2,Manufacturing Director,2,Married,6549,1,No,14,3,OFFICE,FullTime
40,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,1,Married,5473,0,No,12,3,WFH,Part Time
48,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,3,Divorced,6439,8,No,14,3,OFFICE,Part Time
48,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,1,Married,2367,8,No,12,3,OFFICE,Part Time
34,No,Travel_Frequently,Research & Development,Male,2,2,Healthcare Representative,3,Married,5063,1,No,14,3,OFFICE,FullTime
37,No,Travel_Rarely,Research & Development,Female,3,1,Research Scientist,2,Married,3936,1,No,11,3,WFH,FullTime
49,No,Travel_Rarely,Research & Development,Male,3,4,Manager,3,Single,15379,4,No,14,3,OFFICE,Contract
44,No,Travel_Rarely,Research & Development,Female,4,3,Healthcare Representative,4,Married,7879,1,Yes,19,3,WFH,Part Time
45,No,Non-Travel,Sales,Female,3,2,Sales Executive,3,Married,5154,4,No,22,4,OFFICE,Part Time
46,Yes,Travel_Rarely,Sales,Female,3,3,Sales Executive,2,Married,7314,5,No,21,4,OFFICE,Part Time
27,No,Travel_Rarely,Sales,Female,4,2,Sales Executive,3,Single,6500,0,No,14,3,WFH,Contract
47,No,Non-Travel,Research & Development,Male,3,2,Research Scientist,2,Married,5467,8,No,18,3,WFH,Part Time
34,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,3,Divorced,8628,1,No,18,3,OFFICE,Part Time
38,No,Travel_Frequently,Research & Development,Male,2,2,Manufacturing Director,3,Married,5321,2,No,11,3,OFFICE,FullTime
34,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,3,Married,6712,1,No,21,4,WFH,Contract
38,No,Travel_Frequently,Research & Development,Male,2,3,Manufacturing Director,3,Single,9526,0,No,21,4,WFH,Contract
29,No,Travel_Rarely,Research & Development,Female,2,2,Laboratory Technician,3,Single,4193,0,Yes,12,3,WFH,FullTime
42,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,2,Married,6825,0,No,11,3,OFFICE,FullTime
27,No,Travel_Frequently,Sales,Male,3,3,Sales Executive,3,Single,8726,1,No,15,3,WFH,FullTime
34,No,Non-Travel,Sales,Male,3,2,Sales Executive,3,Single,4568,0,No,20,4,WFH,Part Time
46,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,4,Single,5772,4,Yes,21,4,OFFICE,Contract
35,No,Travel_Frequently,Sales,Male,3,3,Sales Executive,1,Married,9069,1,No,22,4,OFFICE,FullTime
32,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,4,Married,6162,1,Yes,22,4,WFH,FullTime
46,Yes,Travel_Rarely,Sales,Male,2,3,Sales Executive,4,Single,9619,1,No,16,3,WFH,FullTime
34,Yes,Travel_Frequently,Research & Development,Male,1,2,Laboratory Technician,3,Single,6074,1,Yes,24,4,OFFICE,Part Time
36,No,Travel_Frequently,Sales,Female,3,3,Sales Executive,4,Married,9738,0,No,14,3,WFH,Contract
41,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,3,Divorced,8189,3,Yes,13,3,OFFICE,Part Time
32,No,Travel_Frequently,Sales,Female,3,3,Sales Executive,4,Single,8998,1,No,14,3,OFFICE,FullTime
41,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,3,Divorced,2451,4,No,12,3,WFH,Contract
37,No,Travel_Frequently,Sales,Male,3,1,Sales Representative,4,Divorced,2793,4,No,17,3,OFFICE,Contract
33,Yes,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,1,Married,2707,7,No,20,4,WFH,FullTime
40,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,4,Divorced,3319,1,No,17,3,WFH,FullTime
42,No,Travel_Rarely,Research & Development,Female,2,1,Laboratory Technician,1,Divorced,2593,0,Yes,11,3,OFFICE,Contract
31,No,Travel_Rarely,Research & Development,Male,2,2,Healthcare Representative,4,Married,5582,0,No,21,4,OFFICE,FullTime
36,No,Non-Travel,Research & Development,Female,3,2,Laboratory Technician,2,Married,5674,7,No,15,3,WFH,Contract
43,No,Travel_Frequently,Research & Development,Female,2,2,Laboratory Technician,3,Divorced,5257,1,No,11,3,OFFICE,FullTime
30,No,Non-Travel,Sales,Female,3,3,Sales Executive,1,Married,8412,0,No,11,3,WFH,Part Time
48,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Married,4051,2,No,14,3,OFFICE,Part Time
37,No,Non-Travel,Sales,Male,3,3,Sales Executive,2,Divorced,8834,1,No,13,3,WFH,FullTime
54,No,Travel_Rarely,Human Resources,Male,3,3,Human Resources,2,Married,10725,2,No,15,3,OFFICE,Part Time
38,No,Travel_Rarely,Research & Development,Female,4,2,Healthcare Representative,4,Single,7625,0,No,13,3,OFFICE,Contract
27,No,Travel_Rarely,Research & Development,Female,3,3,Manufacturing Director,1,Married,7412,1,No,11,3,OFFICE,Contract
27,No,Travel_Frequently,Research & Development,Male,3,3,Manufacturing Director,1,Divorced,8793,1,No,21,4,OFFICE,Contract
36,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,2,Married,5228,0,No,15,3,WFH,Contract
42,No,Travel_Rarely,Research & Development,Male,3,2,Manufacturing Director,2,Married,4434,1,No,13,3,WFH,FullTime
49,Yes,Travel_Rarely,Sales,Female,3,3,Sales Executive,4,Married,7654,1,No,18,3,OFFICE,Contract
55,Yes,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,5160,4,No,16,3,WFH,Part Time
27,No,Travel_Rarely,Research & Development,Male,2,3,Research Director,4,Divorced,12808,1,Yes,16,3,WFH,FullTime
33,No,Travel_Rarely,Sales,Male,4,2,Sales Executive,1,Divorced,4037,1,No,22,4,OFFICE,FullTime
52,No,Travel_Frequently,Research & Development,Female,2,4,Manufacturing Director,4,Married,13826,3,No,22,4,OFFICE,FullTime
31,No,Non-Travel,Sales,Female,3,2,Sales Executive,3,Married,6932,1,No,13,3,WFH,Contract
31,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,4,Married,5855,0,Yes,11,3,WFH,Part Time
45,No,Non-Travel,Research & Development,Male,3,2,Laboratory Technician,2,Married,4447,1,No,12,3,OFFICE,FullTime
52,No,Travel_Rarely,Research & Development,Male,3,4,Manager,4,Married,17099,2,No,15,3,OFFICE,Part Time
45,No,Non-Travel,Research & Development,Male,3,2,Laboratory Technician,1,Married,3633,1,Yes,15,3,OFFICE,FullTime
47,No,Travel_Rarely,Sales,Female,3,2,Sales Executive,4,Single,4163,1,Yes,17,3,WFH,Part Time
45,No,Travel_Rarely,Sales,Female,3,4,Manager,4,Married,17650,3,No,13,3,WFH,Contract
54,No,Travel_Rarely,Sales,Female,2,3,Sales Executive,3,Married,10686,6,No,11,3,OFFICE,FullTime
55,No,Non-Travel,Research & Development,Male,2,4,Manager,1,Single,16756,7,No,15,3,OFFICE,Contract
28,No,Travel_Rarely,Research & Development,Female,3,3,Manufacturing Director,2,Divorced,7655,0,No,17,3,OFFICE,FullTime
49,No,Travel_Rarely,Sales,Male,2,4,Sales Executive,2,Married,13120,6,No,17,3,WFH,Part Time
27,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,1,Married,2235,1,Yes,14,3,WFH,Part Time
33,No,Travel_Rarely,Sales,Male,4,3,Sales Executive,3,Divorced,8380,0,Yes,14,3,OFFICE,FullTime
59,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,4,Single,10512,6,No,12,3,OFFICE,FullTime
30,No,Travel_Rarely,Research & Development,Female,2,2,Laboratory Technician,4,Married,4627,0,No,12,3,WFH,Contract
28,No,Non-Travel,Research & Development,Female,1,2,Laboratory Technician,4,Married,6674,0,No,11,3,OFFICE,Part Time
30,No,Travel_Rarely,Research & Development,Female,3,3,Manager,1,Married,11916,1,Yes,23,4,OFFICE,Part Time
34,No,Travel_Rarely,Research & Development,Male,3,3,Healthcare Representative,4,Divorced,8500,0,No,11,3,OFFICE,FullTime
40,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,4,Single,4661,1,No,13,3,WFH,Part Time
41,No,Travel_Frequently,Sales,Female,3,2,Sales Executive,1,Divorced,4103,0,No,17,3,OFFICE,FullTime
35,No,Travel_Frequently,Research & Development,Male,3,2,Research Scientist,3,Single,4249,1,Yes,11,3,WFH,FullTime
35,No,Travel_Rarely,Research & Development,Female,2,2,Laboratory Technician,4,Married,5363,0,No,12,3,OFFICE,FullTime
58,No,Travel_Rarely,Research & Development,Female,3,5,Research Director,1,Married,19701,3,Yes,21,4,OFFICE,Part Time
40,No,Non-Travel,Research & Development,Male,2,3,Research Director,2,Divorced,13757,2,No,11,3,OFFICE,Contract
53,No,Travel_Rarely,Research & Development,Male,4,4,Research Director,2,Single,16598,4,No,12,3,OFFICE,FullTime
29,Yes,Travel_Rarely,Research & Development,Male,2,1,Research Scientist,1,Single,2362,6,No,13,3,OFFICE,FullTime
38,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,2,Married,9924,0,No,11,3,OFFICE,Contract
34,No,Travel_Frequently,Research & Development,Male,4,2,Manufacturing Director,4,Divorced,4724,1,No,13,3,WFH,Contract
49,No,Travel_Rarely,Research & Development,Female,3,1,Laboratory Technician,1,Married,3211,1,No,14,3,OFFICE,Part Time
39,No,Travel_Frequently,Research & Development,Female,3,2,Manufacturing Director,3,Single,5042,0,No,13,3,WFH,Part Time
32,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,2,Divorced,5470,0,No,13,3,OFFICE,Contract
48,Yes,Travel_Frequently,Sales,Female,3,1,Sales Representative,3,Married,2655,2,Yes,11,3,WFH,Contract
39,No,Non-Travel,Research & Development,Male,3,2,Laboratory Technician,4,Married,6472,1,Yes,15,3,OFFICE,Contract
30,No,Travel_Frequently,Research & Development,Female,2,1,Research Scientist,1,Single,4968,0,No,16,3,WFH,Part Time
33,No,Non-Travel,Research & Development,Male,3,2,Research Scientist,2,Divorced,3055,5,No,15,3,WFH,Contract
43,No,Travel_Rarely,Human Resources,Male,3,1,Human Resources,4,Single,3539,0,No,13,3,OFFICE,Contract
46,Yes,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,2,Married,8926,4,No,22,4,OFFICE,Part Time
46,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,4,Divorced,8578,3,No,14,3,OFFICE,Contract
27,No,Travel_Rarely,Sales,Female,2,2,Sales Representative,3,Married,3540,1,No,21,4,WFH,Contract
45,No,Travel_Rarely,Research & Development,Female,2,2,Manufacturing Director,4,Married,5906,0,No,13,3,WFH,Contract
33,No,Travel_Frequently,Research & Development,Male,3,2,Healthcare Representative,3,Divorced,5968,1,No,20,4,WFH,Contract
33,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,4,Married,4878,0,Yes,13,3,OFFICE,Part Time
52,No,Non-Travel,Sales,Male,3,1,Sales Representative,4,Divorced,3482,2,No,15,3,WFH,Part Time
36,No,Travel_Rarely,Sales,Female,2,3,Sales Executive,4,Married,7644,0,No,19,3,OFFICE,Part Time
35,No,Travel_Rarely,Human Resources,Female,3,3,Human Resources,4,Single,8837,1,Yes,16,3,WFH,Part Time
31,No,Non-Travel,Research & Development,Male,3,2,Manufacturing Director,1,Single,9936,0,No,19,3,WFH,Contract
49,No,Travel_Frequently,Sales,Male,2,2,Sales Executive,2,Married,5390,2,No,14,3,WFH,Contract
49,No,Travel_Frequently,Research & Development,Male,2,2,Research Scientist,2,Married,5130,1,No,23,4,OFFICE,FullTime
29,No,Travel_Rarely,Research & Development,Female,4,3,Manufacturing Director,1,Divorced,9980,1,No,11,3,OFFICE,Part Time
32,Yes,Travel_Frequently,Research & Development,Female,1,1,Research Scientist,1,Single,3919,1,Yes,22,4,OFFICE,FullTime
30,No,Travel_Rarely,Research & Development,Male,2,1,Laboratory Technician,3,Single,2206,1,No,13,3,WFH,Contract
38,No,Travel_Frequently,Research & Development,Female,3,2,Laboratory Technician,4,Single,2406,1,No,11,3,OFFICE,Part Time
32,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,2,Married,6220,1,No,17,3,WFH,FullTime
30,No,Travel_Rarely,Research & Development,Male,2,2,Laboratory Technician,4,Married,5126,1,Yes,12,3,WFH,Part Time
51,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,5441,0,Yes,22,4,OFFICE,Part Time
46,No,Travel_Frequently,Research & Development,Male,2,3,Healthcare Representative,1,Married,10673,2,Yes,13,3,WFH,Contract
30,No,Travel_Frequently,Research & Development,Male,1,1,Research Scientist,3,Divorced,2613,1,No,25,4,OFFICE,FullTime
35,No,Travel_Rarely,Sales,Male,3,3,Sales Executive,2,Married,7295,1,No,13,3,OFFICE,Contract
29,No,Non-Travel,Research & Development,Male,3,2,Manufacturing Director,3,Married,4319,1,No,13,3,OFFICE,Part Time
30,No,Travel_Rarely,Sales,Female,3,3,Sales Executive,4,Married,9419,2,No,12,3,WFH,FullTime
34,No,Travel_Frequently,Research & Development,Male,2,2,Manufacturing Director,3,Married,9547,1,No,17,3,WFH,Part Time
29,Yes,Travel_Rarely,Sales,Female,3,3,Sales Executive,4,Married,7639,1,No,22,4,OFFICE,Contract
51,No,Travel_Rarely,Research & Development,Male,2,3,Research Director,2,Married,12490,5,No,16,3,WFH,Contract
37,No,Travel_Frequently,Research & Development,Male,3,3,Research Director,4,Divorced,12185,1,Yes,14,3,OFFICE,FullTime
35,No,Travel_Frequently,Sales,Female,3,3,Sales Executive,3,Single,8789,1,No,14,3,WFH,Part Time
47,Yes,Non-Travel,Research & Development,Male,3,3,Manager,2,Married,11849,1,Yes,12,3,WFH,Contract
50,No,Travel_Rarely,Research & Development,Male,3,5,Research Director,2,Divorced,19144,3,No,14,3,OFFICE,Contract
29,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,4,Single,4554,1,No,18,3,OFFICE,Contract
55,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,4,Married,5415,3,Yes,19,3,WFH,FullTime
38,No,Travel_Rarely,Research & Development,Female,2,3,Research Director,2,Married,12061,3,No,17,3,WFH,Part Time
33,No,Travel_Frequently,Research & Development,Female,3,3,Manager,2,Married,11878,6,No,11,3,OFFICE,FullTime
30,No,Travel_Rarely,Research & Development,Female,3,2,Research Scientist,4,Married,5775,1,No,13,3,WFH,Contract
31,No,Travel_Frequently,Research & Development,Female,2,3,Manufacturing Director,3,Married,8943,1,No,24,4,OFFICE,Contract
45,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,4,Married,3697,9,No,14,3,WFH,FullTime
30,No,Travel_Rarely,Sales,Female,2,2,Sales Executive,3,Divorced,6118,1,No,13,3,WFH,FullTime
36,No,Travel_Rarely,Sales,Male,2,3,Sales Executive,3,Married,7596,1,No,13,3,OFFICE,Part Time
41,No,Travel_Rarely,Sales,Male,4,3,Sales Executive,1,Married,8392,1,No,16,3,OFFICE,Part Time
28,No,Travel_Rarely,Research & Development,Male,3,2,Laboratory Technician,1,Divorced,4558,1,No,12,3,WFH,FullTime
46,No,Travel_Rarely,Research & Development,Female,3,2,Manufacturing Director,3,Divorced,4810,2,No,14,3,WFH,Contract
29,No,Travel_Rarely,Research & Development,Male,2,3,Research Director,3,Married,11935,1,No,18,3,WFH,FullTime
36,No,Non-Travel,Sales,Male,3,3,Sales Executive,4,Single,9980,1,No,14,3,WFH,Contract
55,No,Travel_Rarely,Sales,Female,3,4,Manager,2,Single,16835,3,No,23,4,WFH,FullTime
42,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,1,Married,7406,1,Yes,21,4,WFH,Part Time
34,No,Travel_Rarely,Sales,Male,4,2,Sales Executive,4,Single,5337,1,No,12,3,OFFICE,Part Time
52,No,Travel_Rarely,Research & Development,Male,3,2,Research Scientist,1,Divorced,5577,3,Yes,12,3,OFFICE,Contract
42,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,4,Married,4089,1,No,13,3,WFH,FullTime
34,No,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Married,2691,1,No,12,3,WFH,Part Time
37,No,Travel_Rarely,Research & Development,Male,3,3,Manufacturing Director,3,Married,9434,1,No,15,3,WFH,Part Time
33,Yes,Travel_Frequently,Research & Development,Male,3,1,Research Scientist,1,Single,3348,1,Yes,11,3,WFH,FullTime
29,No,Travel_Frequently,Research & Development,Male,1,1,Research Scientist,4,Divorced,2720,1,No,18,3,WFH,FullTime
32,No,Travel_Rarely,Sales,Male,3,2,Sales Executive,4,Single,5396,1,No,12,3,WFH,FullTime
56,No,Travel_Rarely,Research & Development,Male,3,4,Healthcare Representative,4,Married,11103,7,No,11,3,OFFICE,FullTime
32,No,Travel_Frequently,Research & Development,Male,3,2,Laboratory Technician,4,Married,5309,1,No,15,3,OFFICE,Contract
33,Yes,Travel_Rarely,Research & Development,Male,3,1,Research Scientist,4,Single,2686,1,Yes,13,3,WFH,Contract
36,No,Non-Travel,Sales,Male,2,3,Sales Executive,1,Single,7587,1,No,15,3,OFFICE,Part Time
29,No,Travel_Rarely,Research & Development,Male,4,1,Research Scientist,3,Married,2700,1,No,24,4,OFFICE,Part Time
35,Yes,Travel_Frequently,Research & Development,Female,3,1,Research Scientist,2,Divorced,2022,1,Yes,19,3,WFH,FullTime
32,No,Travel_Frequently,Sales,Male,3,2,Sales Executive,2,Married,6524,1,No,14,3,WFH,FullTime
37,No,Non-Travel,Sales,Male,3,3,Sales Executive,2,Single,7642,1,Yes,13,3,OFFICE,Part Time
35,No,Travel_Rarely,Research & Development,Female,3,2,Healthcare Representative,4,Married,4014,1,Yes,25,4,WFH,Contract
